Month,Day,Year,Houston,Raleigh
8,13,1997,82.5,81.5
8,14,1997,83.8,82.8
8,15,1997,85.6,82.7
8,16,1997,86.2,85.4
8,17,1997,86.7,85.6
8,18,1997,84.6,84.5
8,19,1997,84.2,78.4
8,20,1997,84.7,78.2
8,21,1997,85.2,76
8,22,1997,80.9,73.1
8,23,1997,77.6,67.8
8,24,1997,77.9,68.8
8,25,1997,77.1,70
8,26,1997,77,72.6
8,27,1997,79.5,72.9
8,28,1997,79.6,76.5
8,29,1997,81.7,78.1
8,30,1997,80.8,74.1
8,31,1997,81,75.6
9,1,1997,81,77.7
9,2,1997,81,77.6
9,3,1997,80.4,77
9,4,1997,79.5,66.9
9,5,1997,76.9,61.1
9,6,1997,77.7,67.4
9,7,1997,79.5,73.9
9,8,1997,80.9,75
9,9,1997,82.6,71.7
9,10,1997,76.2,70.5
9,11,1997,78.1,70.2
9,12,1997,79.7,71.4
9,13,1997,80,72.5
9,14,1997,82.1,71.1
9,15,1997,81.4,72.5
9,16,1997,80.9,71.2
9,17,1997,82.3,71.2
9,18,1997,80.9,75
9,19,1997,80.3,75.2
9,20,1997,80.5,77.7
9,21,1997,76.8,71.6
9,22,1997,75.3,60.8
9,23,1997,75.7,67.5
9,24,1997,75,62.4
9,25,1997,71.4,58
9,26,1997,70.6,65.3
9,27,1997,70.1,66.1
9,28,1997,72.3,65.6
9,29,1997,74.4,68.2
9,30,1997,74.3,65.9
10,1,1997,76.6,63.1
10,2,1997,76,57
10,3,1997,71.9,54.9
10,4,1997,72,62.4
10,5,1997,75.3,68.4
10,6,1997,75,69.7
10,7,1997,73.4,68.9
10,8,1997,74.7,68.1
10,9,1997,76.4,72.4
10,10,1997,76.3,72.1
10,11,1997,74.9,70.1
10,12,1997,77.4,64.1
10,13,1997,71.3,65
10,14,1997,60.5,70.6
10,15,1997,58.8,59.8
10,16,1997,59.1,52.6
10,17,1997,60,53.3
10,18,1997,61.8,52.1
10,19,1997,65.7,53.4
10,20,1997,67.8,52.7
10,21,1997,68.3,52.1
10,22,1997,62.8,56
10,23,1997,64,43.9
10,24,1997,76.3,47.3
10,25,1997,76.9,65.4
10,26,1997,59.7,58.6
10,27,1997,50.4,64.2
10,28,1997,49.4,46.8
10,29,1997,58.1,46.8
10,30,1997,66.1,50.2
10,31,1997,73.5,52
11,1,1997,73.6,60.8
11,2,1997,60.3,60.2
11,3,1997,58.4,53.2
11,4,1997,55.7,50.9
11,5,1997,66.3,44.3
11,6,1997,60.8,45.3
11,7,1997,48.3,48.1
11,8,1997,51.1,48.6
11,9,1997,56.7,51.5
11,10,1997,56.1,49.6
11,11,1997,49.7,49.9
11,12,1997,54.8,50.4
11,13,1997,54.3,42
11,14,1997,52.6,40.5
11,15,1997,45.1,44.7
11,16,1997,41.1,42.3
11,17,1997,38.9,35.3
11,18,1997,45.9,34.9
11,19,1997,49.2,38.9
11,20,1997,55,41.4
11,21,1997,63.6,44.7
11,22,1997,54.7,55
11,23,1997,52.9,52.9
11,24,1997,51.4,42.4
11,25,1997,61.2,35.2
11,26,1997,65.4,41.7
11,27,1997,67.2,52.9
11,28,1997,69.1,44.8
11,29,1997,62.2,55.9
11,30,1997,52.6,55.8
12,1,1997,48.1,53.8
12,2,1997,52.9,41.7
12,3,1997,60.1,42.5
12,4,1997,47.8,56
12,5,1997,44.6,46.5
12,6,1997,41.5,33.2
12,7,1997,47,31.8
12,8,1997,57.1,31.2
12,9,1997,61.7,37.6
12,10,1997,52.5,42.1
12,11,1997,42.1,43
12,12,1997,40.2,43.1
12,13,1997,38.6,37
12,14,1997,40,38.1
12,15,1997,43.1,33.7
12,16,1997,51,39.3
12,17,1997,51.4,40.3
12,18,1997,47.4,39.5
12,19,1997,56.4,42.7
12,20,1997,63.5,46.8
12,21,1997,60,45.3
12,22,1997,52.4,40.9
12,23,1997,58.5,42.2
12,24,1997,53.5,43.2
12,25,1997,47,50
12,26,1997,47.8,43.3
12,27,1997,40.9,41.2
12,28,1997,40.6,36.1
12,29,1997,46.8,32.1
12,30,1997,47.2,36.4
12,31,1997,49.8,33.3
1,1,1998,48.2,29.9
1,2,1998,62.2,37.8
1,3,1998,63.9,45.6
1,4,1998,65.1,49.9
1,5,1998,67.6,51.6
1,6,1998,66.4,62.6
1,7,1998,53.8,65.4
1,8,1998,46,67.4
1,9,1998,45.5,59.3
1,10,1998,57.7,42.5
1,11,1998,62.3,41.8
1,12,1998,68.4,47.9
1,13,1998,61.2,50.4
1,14,1998,56.9,42.4
1,15,1998,50.2,36.1
1,16,1998,46.4,39.6
1,17,1998,55.6,43
1,18,1998,62.7,40.9
1,19,1998,54.4,36.7
1,20,1998,53.2,36.4
1,21,1998,65.6,32.4
1,22,1998,58.5,37.1
1,23,1998,47.5,45.1
1,24,1998,46,44.6
1,25,1998,47.2,37.3
1,26,1998,59,35.7
1,27,1998,51.8,38.4
1,28,1998,49.8,43.7
1,29,1998,57.4,43.9
1,30,1998,61,44.7
1,31,1998,60.5,40.3
2,1,1998,57.6,34.6
2,2,1998,53.5,38.3
2,3,1998,56.5,46.7
2,4,1998,53.1,44.9
2,5,1998,46.7,40.3
2,6,1998,48,40.8
2,7,1998,45.3,37.5
2,8,1998,48.9,40.4
2,9,1998,60.9,36.9
2,10,1998,65.1,38
2,11,1998,54.3,41.7
2,12,1998,51.5,54.9
2,13,1998,54.9,43.6
2,14,1998,53.9,43.6
2,15,1998,52.8,36.9
2,16,1998,52.3,39.7
2,17,1998,50.6,59.6
2,18,1998,49.5,56.2
2,19,1998,58,51
2,20,1998,54.3,51.8
2,21,1998,53.4,49.6
2,22,1998,54.5,44.3
2,23,1998,54,44.1
2,24,1998,62.6,47.5
2,25,1998,67.5,53.9
2,26,1998,65.1,49.9
2,27,1998,55.6,52.5
2,28,1998,53.5,60.7
3,1,1998,49.5,54.8
3,2,1998,49.7,51
3,3,1998,50.5,43.4
3,4,1998,61.8,39
3,5,1998,72.5,42.4
3,6,1998,64.3,44.6
3,7,1998,63.9,49.9
3,8,1998,53,55.8
3,9,1998,44.1,63.6
3,10,1998,44.2,45.3
3,11,1998,43.4,32.7
3,12,1998,45.3,31.7
3,13,1998,48.6,32.4
3,14,1998,57.3,46.6
3,15,1998,62.8,48.6
3,16,1998,65,40.7
3,17,1998,61.5,38.7
3,18,1998,63.7,40.6
3,19,1998,66.5,56.1
3,20,1998,50.2,58
3,21,1998,50.7,52.1
3,22,1998,53.2,45.1
3,23,1998,59,43.8
3,24,1998,64.4,48.3
3,25,1998,67.1,48
3,26,1998,70.5,54.7
3,27,1998,71.6,66.5
3,28,1998,73.6,66.6
3,29,1998,74.2,69.3
3,30,1998,75.1,76.6
3,31,1998,68.7,71.9
4,1,1998,61,70.4
4,2,1998,61.3,68
4,3,1998,70.2,58.9
4,4,1998,62,53.9
4,5,1998,59,50
4,6,1998,61.1,49.7
4,7,1998,72,56.6
4,8,1998,74.7,69.8
4,9,1998,65.4,68.1
4,10,1998,61,53.2
4,11,1998,62,49.7
4,12,1998,65.2,50.8
4,13,1998,69.8,54.5
4,14,1998,72.6,56.5
4,15,1998,73.9,64.2
4,16,1998,76.5,69.4
4,17,1998,65.1,68.4
4,18,1998,55.8,59.4
4,19,1998,61.1,60.1
4,20,1998,62.2,58.5
4,21,1998,62.2,56.1
4,22,1998,60.3,52.8
4,23,1998,62.5,53.5
4,24,1998,67.9,57.3
4,25,1998,70.4,61.2
4,26,1998,69.7,65.9
4,27,1998,71.4,59.1
4,28,1998,64.7,51.6
4,29,1998,64.1,57.4
4,30,1998,63.6,61.9
5,1,1998,72.3,64.2
5,2,1998,71.8,61.5
5,3,1998,75.9,63.6
5,4,1998,75.6,63
5,5,1998,73.5,62.8
5,6,1998,77.4,61.8
5,7,1998,78.6,66
5,8,1998,79,67.5
5,9,1998,79.4,65.7
5,10,1998,75.3,63.2
5,11,1998,74,62.2
5,12,1998,74.4,59
5,13,1998,74,58.3
5,14,1998,79.7,62.4
5,15,1998,80.2,64.7
5,16,1998,79.8,71.4
5,17,1998,77,76
5,18,1998,76.6,72.2
5,19,1998,75.7,70.6
5,20,1998,78.1,74.6
5,21,1998,78.9,74.7
5,22,1998,79.8,71.6
5,23,1998,79.2,66.6
5,24,1998,80.3,64.4
5,25,1998,80.4,74.8
5,26,1998,80.6,76.3
5,27,1998,81.3,75
5,28,1998,80.9,73.2
5,29,1998,82.2,75
5,30,1998,83.3,78.9
5,31,1998,85.5,75.8
6,1,1998,84.4,80.5
6,2,1998,84.9,77
6,3,1998,86,79.8
6,4,1998,85.2,71.4
6,5,1998,85.1,70.4
6,6,1998,72.7,65.6
6,7,1998,74.8,62.7
6,8,1998,82.1,61.9
6,9,1998,84.7,67
6,10,1998,85.7,69.8
6,11,1998,85.5,74
6,12,1998,86.1,81.5
6,13,1998,86.5,79.9
6,14,1998,87.3,75
6,15,1998,86.6,77.6
6,16,1998,82.8,81.7
6,17,1998,85.7,80
6,18,1998,87,77.5
6,19,1998,88,77.4
6,20,1998,86.5,78.5
6,21,1998,86.5,77.4
6,22,1998,85.2,81
6,23,1998,82.2,79.5
6,24,1998,84,78.4
6,25,1998,83.9,79.6
6,26,1998,83.3,84.1
6,27,1998,84.2,85.8
6,28,1998,80.9,82.8
6,29,1998,83,81.1
6,30,1998,85.5,81.1
7,1,1998,86.1,76.5
7,2,1998,84.1,77.3
7,3,1998,81.3,77.1
7,4,1998,83.8,80.5
7,5,1998,84,76.6
7,6,1998,85.4,75.9
7,7,1998,86.7,76.1
7,8,1998,86.5,80.8
7,9,1998,86.9,79.1
7,10,1998,87.4,80.5
7,11,1998,87.3,76.3
7,12,1998,88.6,75.3
7,13,1998,87.7,75.9
7,14,1998,84.9,74.8
7,15,1998,79.4,77.1
7,16,1998,86.3,81.2
7,17,1998,87.1,79
7,18,1998,82.8,78.6
7,19,1998,85.1,81.1
7,20,1998,84.1,82.2
7,21,1998,83.6,82.3
7,22,1998,84,86.4
7,23,1998,85.7,82.9
7,24,1998,86.2,81.4
7,25,1998,86.6,77.6
7,26,1998,86.4,77.1
7,27,1998,87.6,74.4
7,28,1998,87.3,76.2
7,29,1998,86.3,80.6
7,30,1998,87.3,80
7,31,1998,86.1,78.1
8,1,1998,86.9,75
8,2,1998,88.1,72.7
8,3,1998,88.7,71.7
8,4,1998,86.9,72.6
8,5,1998,85,72.7
8,6,1998,81.8,73.6
8,7,1998,79.4,76.9
8,8,1998,82.5,80.7
8,9,1998,85.5,78.1
8,10,1998,85.1,74.7
8,11,1998,85,76.8
8,12,1998,85.8,77.9
8,13,1998,84.4,77.7
8,14,1998,77.3,75.7
8,15,1998,78.8,75.7
8,16,1998,89.9,80.3
8,17,1998,81.1,77.2
8,18,1998,79,79.3
8,19,1998,82.1,76.8
8,20,1998,81.5,68.4
8,21,1998,77.7,69.1
8,22,1998,76.9,74.3
8,23,1998,78.5,80.2
8,24,1998,80.7,82.5
8,25,1998,82.7,82.7
8,26,1998,83.1,77.9
8,27,1998,84.2,79.3
8,28,1998,85.3,81.7
8,29,1998,86.7,84
8,30,1998,83.6,79.8
8,31,1998,78.2,79.2
9,1,1998,80.3,76.6
9,2,1998,82.8,77.5
9,3,1998,83.7,74.1
9,4,1998,85.6,73.8
9,5,1998,82.2,76.7
9,6,1998,78.7,78.3
9,7,1998,78.8,79.5
9,8,1998,80.1,74.1
9,9,1998,80.7,62.7
9,10,1998,76.4,61.5
9,11,1998,76.4,64.6
9,12,1998,78,70.6
9,13,1998,77.3,74.3
9,14,1998,78.9,75.2
9,15,1998,79.4,76.9
9,16,1998,78.4,76.4
9,17,1998,78.7,76.4
9,18,1998,81.3,74.4
9,19,1998,80.4,75.8
9,20,1998,81.4,75.3
9,21,1998,82.7,75
9,22,1998,83.2,78.4
9,23,1998,83.2,71.1
9,24,1998,82,61.8
9,25,1998,79.8,65.9
9,26,1998,79,74.7
9,27,1998,80.6,76.9
9,28,1998,83.5,78.8
9,29,1998,82.5,74.9
9,30,1998,81.3,75
10,1,1998,80,76.1
10,2,1998,80.1,64
10,3,1998,82.9,61.3
10,4,1998,79.2,67
10,5,1998,81.3,63.4
10,6,1998,75.6,66.5
10,7,1998,67.1,68.9
10,8,1998,65.4,71
10,9,1998,64.9,64.2
10,10,1998,65.7,59.5
10,11,1998,68,60.2
10,12,1998,76.1,59.8
10,13,1998,71.9,60.7
10,14,1998,69.9,64.4
10,15,1998,72.6,56.6
10,16,1998,78.2,56.3
10,17,1998,80.1,56.6
10,18,1998,75,60.1
10,19,1998,69.1,65.9
10,20,1998,69.2,67.8
10,21,1998,67.9,53
10,22,1998,64.9,49.7
10,23,1998,57.1,44.6
10,24,1998,60.9,49.8
10,25,1998,65.1,53.5
10,26,1998,70,54.2
10,27,1998,71.4,54.2
10,28,1998,71.6,57.8
10,29,1998,71.7,65.1
10,30,1998,73.9,59.5
10,31,1998,72.9,61
11,1,1998,74.3,52
11,2,1998,62.3,53.6
11,3,1998,61.5,52.3
11,4,1998,63.9,45.4
11,5,1998,54.7,42.4
11,6,1998,51.8,43
11,7,1998,59.2,39.6
11,8,1998,70.3,39.8
11,9,1998,72.3,53.9
11,10,1998,70.5,61
11,11,1998,54.4,66.8
11,12,1998,56.9,47.6
11,13,1998,56,47.8
11,14,1998,57.5,48.3
11,15,1998,58.9,54.7
11,16,1998,63.6,51
11,17,1998,62.4,63
11,18,1998,65,52.2
11,19,1998,69.9,48.4
11,20,1998,65.9,60.1
11,21,1998,56.8,53.6
11,22,1998,53.9,42.7
11,23,1998,65.1,46.5
11,24,1998,68,60.6
11,25,1998,70.5,48.7
11,26,1998,69.6,57.8
11,27,1998,70.7,51.7
11,28,1998,69.9,51.2
11,29,1998,69.4,54.8
11,30,1998,73.6,59
12,1,1998,62.6,61.2
12,2,1998,66.2,51.2
12,3,1998,71,54.4
12,4,1998,74.7,59
12,5,1998,75.4,58.6
12,6,1998,73,66
12,7,1998,75.8,67.3
12,8,1998,56.5,66.6
12,9,1998,51,58.3
12,10,1998,51.5,41.2
12,11,1998,47.3,46.1
12,12,1998,46.6,47
12,13,1998,48.2,43.1
12,14,1998,47.9,44.2
12,15,1998,48.5,35.9
12,16,1998,47.2,46
12,17,1998,49.9,40.2
12,18,1998,51.9,36.9
12,19,1998,64.7,43
12,20,1998,62.8,52.3
12,21,1998,73.8,53.8
12,22,1998,44.2,61.8
12,23,1998,35.5,33.8
12,24,1998,-99,-99
12,25,1998,-99,-99
12,26,1998,37.9,28.6
12,27,1998,48.5,31.7
12,28,1998,58.6,40.6
12,29,1998,50,39.5
12,30,1998,-99,-99
12,31,1998,-99,-99
1,1,1999,66.9,30.6
1,2,1999,57.3,29.7
1,3,1999,38.1,46.8
1,4,1999,34.8,32.5
1,5,1999,39,24.2
1,6,1999,59.3,24.2
1,7,1999,66.7,39.3
1,8,1999,69.7,40.3
1,9,1999,47.2,52.3
1,10,1999,-99,-99
1,11,1999,48.4,34.7
1,12,1999,61.5,48.5
1,13,1999,66,51
1,14,1999,48.7,55.5
1,15,1999,45.8,51
1,16,1999,53.2,40.3
1,17,1999,68.5,45.5
1,18,1999,59.7,60.7
1,19,1999,60.7,46.8
1,20,1999,70,49
1,21,1999,72.9,52.9
1,22,1999,70.3,59.6
1,23,1999,53,66.6
1,24,1999,50.8,59
1,25,1999,58.6,46
1,26,1999,58.6,45.5
1,27,1999,66.7,45
1,28,1999,69,57.3
1,29,1999,72.3,54.2
1,30,1999,60.2,47.7
1,31,1999,49.4,37.7
2,1,1999,54.6,36.4
2,2,1999,60.7,53.9
2,3,1999,58.5,48.4
2,4,1999,68.4,54.2
2,5,1999,64.6,46.8
2,6,1999,71.9,47.7
2,7,1999,71.8,56.1
2,8,1999,71.9,59.3
2,9,1999,74.4,47.1
2,10,1999,72.4,56.3
2,11,1999,72.8,51.9
2,12,1999,51,64.9
2,13,1999,47.1,39.2
2,14,1999,48.8,31.8
2,15,1999,54.4,37.3
2,16,1999,62.9,48.6
2,17,1999,62.2,55.3
2,18,1999,58.4,54.6
2,19,1999,58.4,41.3
2,20,1999,62.6,39.7
2,21,1999,52.9,37.9
2,22,1999,46.9,31.7
2,23,1999,57.9,26.1
2,24,1999,53.4,31.7
2,25,1999,62.2,33.1
2,26,1999,69.8,39.7
2,27,1999,71.4,43.4
2,28,1999,62.5,58.1
3,1,1999,60.9,46.8
3,2,1999,71.2,43.3
3,3,1999,62.5,56.5
3,4,1999,52.7,40.3
3,5,1999,68.8,39.3
3,6,1999,73.1,51.3
3,7,1999,61.5,46.5
3,8,1999,68.1,33.5
3,9,1999,67.4,33.9
3,10,1999,64.9,36
3,11,1999,72,40.5
3,12,1999,66.9,42.1
3,13,1999,58.2,40.2
3,14,1999,46.8,40.8
3,15,1999,48.5,39.3
3,16,1999,55.4,43.6
3,17,1999,66.8,55.6
3,18,1999,68.7,62.7
3,19,1999,68.4,56.4
3,20,1999,62.5,48.4
3,21,1999,58,52.1
3,22,1999,60,48.9
3,23,1999,66.2,48.6
3,24,1999,71,60.4
3,25,1999,67.6,56.3
3,26,1999,59.7,47
3,27,1999,59.3,44.7
3,28,1999,66,49.3
3,29,1999,64,54
3,30,1999,60.4,56.5
3,31,1999,63.6,55.5
4,1,1999,68.2,62.2
4,2,1999,72.8,67.4
4,3,1999,74.8,67.3
4,4,1999,70.5,72.4
4,5,1999,75.4,61
4,6,1999,68,53.5
4,7,1999,76.2,67.3
4,8,1999,77.3,71
4,9,1999,77.7,72.9
4,10,1999,77.9,67.6
4,11,1999,76.1,59.7
4,12,1999,73.2,63.9
4,13,1999,71.8,51.4
4,14,1999,76,56.6
4,15,1999,67.2,60.2
4,16,1999,56.4,61.4
4,17,1999,56.4,55
4,18,1999,59.1,52.6
4,19,1999,70.7,53.7
4,20,1999,73.8,62.8
4,21,1999,72.8,61.5
4,22,1999,77,71.9
4,23,1999,81.1,74.6
4,24,1999,77.8,64.2
4,25,1999,78.3,55.8
4,26,1999,75,58.8
4,27,1999,70.5,66.5
4,28,1999,74.7,52.4
4,29,1999,75,47.2
4,30,1999,73.6,49.7
5,1,1999,71.2,53.7
5,2,1999,70.2,56.5
5,3,1999,73.8,59.6
5,4,1999,77.1,62.8
5,5,1999,80.1,66.2
5,6,1999,73.2,70.8
5,7,1999,69.8,71.8
5,8,1999,73.3,73
5,9,1999,76.8,67.6
5,10,1999,73,67.8
5,11,1999,71.8,68
5,12,1999,72.1,67.7
5,13,1999,74.6,70.9
5,14,1999,77.9,60.9
5,15,1999,79.7,57.5
5,16,1999,81.1,60.5
5,17,1999,80.7,63.2
5,18,1999,73.8,66.7
5,19,1999,75.1,66.1
5,20,1999,76.6,66
5,21,1999,78.1,65.5
5,22,1999,77.8,70.8
5,23,1999,78.2,73.5
5,24,1999,80.5,76.2
5,25,1999,80.9,66.4
5,26,1999,79.2,64.2
5,27,1999,79.7,66.9
5,28,1999,74,64.7
5,29,1999,74.8,70.3
5,30,1999,76.4,74.5
5,31,1999,79,74.4
6,1,1999,82.9,75.3
6,2,1999,81.9,76
6,3,1999,81.9,78.5
6,4,1999,83.4,74.8
6,5,1999,84.1,73.1
6,6,1999,83.2,73.5
6,7,1999,79.9,78.4
6,8,1999,78.6,82.1
6,9,1999,78.2,82.9
6,10,1999,79.2,81.4
6,11,1999,79.8,73.5
6,12,1999,77.4,71.1
6,13,1999,76.7,72.7
6,14,1999,79.7,78.6
6,15,1999,78.4,74.7
6,16,1999,77.8,67.3
6,17,1999,78.5,65.2
6,18,1999,78.9,67.1
6,19,1999,79.6,65.2
6,20,1999,79.2,64
6,21,1999,78.3,63.6
6,22,1999,78.5,66.4
6,23,1999,78.9,69.1
6,24,1999,83.2,71.4
6,25,1999,79.5,74.9
6,26,1999,83.1,76.8
6,27,1999,85.4,79.3
6,28,1999,85.7,78.9
6,29,1999,84.9,82.3
6,30,1999,83.6,77
7,1,1999,85.1,79
7,2,1999,85.1,77.9
7,3,1999,83.6,81.9
7,4,1999,82.6,84.1
7,5,1999,80.1,87.1
7,6,1999,80.6,85.4
7,7,1999,79.5,82.6
7,8,1999,83,80.1
7,9,1999,81.3,85.5
7,10,1999,81.9,84.2
7,11,1999,81.5,71
7,12,1999,79.3,63.4
7,13,1999,76.9,62.8
7,14,1999,79.9,67.6
7,15,1999,82.1,70.8
7,16,1999,80.8,75
7,17,1999,79.2,78.7
7,18,1999,80.4,81.8
7,19,1999,81.3,82.5
7,20,1999,80.5,83.2
7,21,1999,77.7,80.5
7,22,1999,81.5,83.3
7,23,1999,82.8,85.3
7,24,1999,84,84.2
7,25,1999,83.7,80.6
7,26,1999,82.2,84.9
7,27,1999,82.8,82.8
7,28,1999,84.7,84.5
7,29,1999,85.1,81.3
7,30,1999,85.9,83.6
7,31,1999,84.8,88.2
8,1,1999,85.3,89
8,2,1999,84.5,84.4
8,3,1999,85,78.7
8,4,1999,84.3,79.4
8,5,1999,85.7,81.5
8,6,1999,85.7,83
8,7,1999,84.8,82.1
8,8,1999,85.9,85
8,9,1999,87,77.2
8,10,1999,87.8,75.4
8,11,1999,87.5,84.1
8,12,1999,87.1,83.1
8,13,1999,88.1,85.8
8,14,1999,88.6,82.5
8,15,1999,87.4,75.6
8,16,1999,83.3,79.1
8,17,1999,84.7,80.2
8,18,1999,85.2,83.7
8,19,1999,88.1,79.3
8,20,1999,88.6,75.2
8,21,1999,84.7,75.6
8,22,1999,85.1,73.6
8,23,1999,83.1,75.5
8,24,1999,82.9,76.9
8,25,1999,85.8,76.2
8,26,1999,86.4,77.1
8,27,1999,87.7,75.5
8,28,1999,84.8,77.6
8,29,1999,85,78.2
8,30,1999,84.5,73.2
8,31,1999,82.9,67
9,1,1999,76.4,69.8
9,2,1999,80.5,73.9
9,3,1999,83.3,76.4
9,4,1999,82.8,74.5
9,5,1999,84.1,70.9
9,6,1999,83.4,71.8
9,7,1999,83,76
9,8,1999,85,78.1
9,9,1999,81.2,76.6
9,10,1999,80.4,73.4
9,11,1999,79.6,67.3
9,12,1999,81.6,67.3
9,13,1999,83.9,67.3
9,14,1999,79.8,67.3
9,15,1999,78.5,71
9,16,1999,75.5,67.3
9,17,1999,76.1,62.8
9,18,1999,75.8,62.1
9,19,1999,75.8,63.6
9,20,1999,78.3,65.5
9,21,1999,78.4,69.6
9,22,1999,68,58
9,23,1999,65.3,55.9
9,24,1999,69.2,61.2
9,25,1999,74.8,68.2
9,26,1999,77.3,71.4
9,27,1999,76.2,72.8
9,28,1999,77.2,71.6
9,29,1999,69.7,71.3
9,30,1999,63.9,66
10,1,1999,63.9,57.3
10,2,1999,69,61
10,3,1999,78.7,69.2
10,4,1999,78.1,68.1
10,5,1999,74.3,62
10,6,1999,66.7,55.2
10,7,1999,65.8,55.7
10,8,1999,76.6,58
10,9,1999,77.8,63.3
10,10,1999,75.6,69.4
10,11,1999,75.1,68.3
10,12,1999,76.4,66.1
10,13,1999,75.5,59.7
10,14,1999,74.7,62.5
10,15,1999,74.3,55
10,16,1999,73.6,60.8
10,17,1999,73,67
10,18,1999,62,62.9
10,19,1999,55.1,54.7
10,20,1999,57,55.8
10,21,1999,57.2,54
10,22,1999,62.2,51.3
10,23,1999,65.3,51.5
10,24,1999,57.6,45.1
10,25,1999,57.6,45.4
10,26,1999,61.3,49.2
10,27,1999,63.6,53.5
10,28,1999,68.5,51.7
10,29,1999,68.4,52.9
10,30,1999,70.8,55.9
10,31,1999,57.4,63.6
11,1,1999,59.3,61.6
11,2,1999,60.6,66.2
11,3,1999,50.6,49.3
11,4,1999,61.5,42.5
11,5,1999,68.1,47.7
11,6,1999,66.6,54.4
11,7,1999,62.6,57.4
11,8,1999,60.7,50.4
11,9,1999,60.8,55.5
11,10,1999,67.4,63.2
11,11,1999,66.5,60.2
11,12,1999,65.5,53.5
11,13,1999,62.7,52.6
11,14,1999,59.7,60.4
11,15,1999,62.6,56.1
11,16,1999,62.8,45.9
11,17,1999,59.4,42
11,18,1999,61.9,40.2
11,19,1999,70,47.5
11,20,1999,69.9,59.8
11,21,1999,63.1,59.7
11,22,1999,70.9,63.6
11,23,1999,71.1,57.3
11,24,1999,56.8,59
11,25,1999,52.4,59.6
11,26,1999,44.1,63.9
11,27,1999,54.5,55.1
11,28,1999,60.6,48.5
11,29,1999,61.2,47.1
11,30,1999,58.3,39.2
12,1,1999,52.9,32.5
12,2,1999,63.3,33.6
12,3,1999,70.5,45
12,4,1999,70.7,52.4
12,5,1999,52.1,55.9
12,6,1999,45.5,61
12,7,1999,45.6,43.5
12,8,1999,60.5,39.6
12,9,1999,64.4,42.9
12,10,1999,52.8,55.5
12,11,1999,56.2,47
12,12,1999,65.6,40.2
12,13,1999,52.6,56.3
12,14,1999,49.5,62.7
12,15,1999,52.1,49.8
12,16,1999,41.8,47.9
12,17,1999,49.5,39.2
12,18,1999,56.6,42.9
12,19,1999,48.1,44.5
12,20,1999,53.2,46.9
12,21,1999,46.2,47.8
12,22,1999,43.2,42.9
12,23,1999,44.7,32.8
12,24,1999,47.9,33.6
12,25,1999,47.2,28.3
12,26,1999,46,30.3
12,27,1999,58.7,37.1
12,28,1999,51.6,36.1
12,29,1999,53.5,38.2
12,30,1999,57.2,41.8
12,31,1999,61.9,49.3
1,1,2000,53.9,47.6
1,2,2000,72.5,55.2
1,3,2000,72.1,62.7
1,4,2000,51.5,65.3
1,5,2000,34.2,46.2
1,6,2000,53.1,36.2
1,7,2000,59.2,47.4
1,8,2000,57.7,38.6
1,9,2000,56.8,44.6
1,10,2000,60.6,56.8
1,11,2000,64.4,54.7
1,12,2000,70.8,47.9
1,13,2000,72.7,54.5
1,14,2000,59.5,35.8
1,15,2000,53.5,30
1,16,2000,62.9,45.5
1,17,2000,62.5,42.9
1,18,2000,68.1,26.6
1,19,2000,70.3,30.5
1,20,2000,62.5,35.9
1,21,2000,48,29.2
1,22,2000,62.9,25.8
1,23,2000,65.6,28.8
1,24,2000,53.7,31.4
1,25,2000,45.3,29.9
1,26,2000,44.8,25.5
1,27,2000,44.7,23.3
1,28,2000,36.4,20.3
1,29,2000,36.1,21.4
1,30,2000,39.6,31.3
1,31,2000,47,31.5
2,1,2000,49,28.8
2,2,2000,50.5,31.5
2,3,2000,51.4,33.4
2,4,2000,53.6,40.7
2,5,2000,50.8,36.9
2,6,2000,45.2,36.3
2,7,2000,57.5,42.8
2,8,2000,60,38.8
2,9,2000,54.3,40.3
2,10,2000,65.6,42.6
2,11,2000,70.2,56.9
2,12,2000,66.9,43.2
2,13,2000,69.2,33.9
2,14,2000,61.3,51.7
2,15,2000,67.9,48
2,16,2000,69.6,50.3
2,17,2000,71.7,48.3
2,18,2000,73.3,37.7
2,19,2000,60.7,56.3
2,20,2000,53.9,43.9
2,21,2000,60.1,40
2,22,2000,63.3,39.9
2,23,2000,67.9,46.4
2,24,2000,68.1,55.4
2,25,2000,71.3,61.1
2,26,2000,68.4,63.1
2,27,2000,57.1,62.5
2,28,2000,56.7,55
2,29,2000,66.5,48.7
3,1,2000,70.9,52.3
3,2,2000,71.4,55
3,3,2000,70.3,48.6
3,4,2000,54.2,47.5
3,5,2000,54.9,47.4
3,6,2000,63.6,53.6
3,7,2000,72.2,56.9
3,8,2000,73.5,63.7
3,9,2000,74.6,66.1
3,10,2000,75.2,68.2
3,11,2000,60.7,68.1
3,12,2000,50.4,56.1
3,13,2000,55.7,40.4
3,14,2000,59.9,45
3,15,2000,65.2,53.4
3,16,2000,65,57.7
3,17,2000,63,63.2
3,18,2000,61.1,40.9
3,19,2000,59.9,44.1
3,20,2000,56.5,51
3,21,2000,64.5,48.7
3,22,2000,69.8,47
3,23,2000,69.1,50.8
3,24,2000,70.9,52.7
3,25,2000,71.6,60.6
3,26,2000,71.5,64
